Organization : org4
Data frequency : 15 minutes
<year><month><day><hour><minute>, <energy declaration in MWh <energy production in MWh>
202201270815, 196, 158
202201270830, 192, 167
202201270845, 183, 173
202201270900, 192, 157
202201270915, 183, 161
202201270930, 185, 178
202201270945, 198, 166
202201271000, 189, 158
202201271015, 185, 163
202201271030, 190, 150
202201271045, 184, 159
202201271100, 200, 179
202201271115, 188, 158
202201271130, 182, 178
202201271145, 182, 174
202201271200, 177, 154
202201271215, 191, 176
202201271230, 182, 167
202201271245, 194, 178
202201271300, 185, 158
202201271315, 177, 157
202201271330, 198, 174
202201271345, 188, 169
202201271400, 197, 171
202201271415, 171, 174
202201271430, 192, 165
202201271445, 193, 160
202201271500, 176, 150
202201271515, 195, 178
202201271530, 190, 174
202201271545, 182, 177
202201271600, 189, 167
202201271615, 187, 167
202201271630, 181, 168
202201271645, 200, 169
202201271700, 197, 168
202201271715, 175, 172
202201271730, 175, 175
202201271745, 189, 157
202201271800, 198, 175
202201271815, 199, 177
202201271830, 178, 151
202201271845, 173, 159
202201271900, 176, 159
202201271915, 187, 171
202201271930, 195, 172
202201271945, 180, 156
202201272000, 198, 157
202201272015, 174, 176
202201272030, 195, 164
202201272045, 198, 175
202201272100, 190, 150
202201272115, 199, 176
202201272130, 188, 179
202201272145, 187, 176
202201272200, 182, 159
202201272215, 194, 172
202201272230, 193, 167
202201272245, 198, 150
202201272300, 190, 166
202201272315, 183, 159
202201272330, 171, 172
202201272345, 186, 177
202201280000, 181, 175
202201280015, 182, 168
202201280030, 175, 176
202201280045, 172, 172
202201280100, 185, 175
202201280115, 174, 164
202201280130, 199, 172
202201280145, 174, 155
202201280200, 190, 157
202201280215, 188, 170
202201280230, 192, 157
202201280245, 177, 166
202201280300, 176, 159
202201280315, 197, 154
202201280330, 190, 165
202201280345, 183, 170
202201280400, 175, 158
202201280415, 194, 165
202201280430, 171, 150
202201280445, 197, 166
202201280500, 196, 171
202201280515, 176, 169
202201280530, 182, 151
202201280545, 183, 150
202201280600, 174, 177
202201280615, 179, 167
202201280630, 191, 150
202201280645, 179, 166
202201280700, 194, 165
202201280715, 177, 174
202201280730, 192, 171
202201280745, 173, 163
202201280800, 173, 175
202201280815, 197, 150
202201280830, 191, 163
202201280845, 197, 170
202201280900, 177, 154
202201280915, 182, 160
202201280930, 172, 155
202201280945, 175, 172
202201281000, 193, 164
202201281015, 192, 167
202201281030, 200, 178
202201281045, 197, 153
202201281100, 183, 176
202201281115, 194, 152
202201281130, 171, 172
202201281145, 180, 176
202201281200, 195, 176
202201281215, 189, 165
202201281230, 194, 171
202201281245, 195, 175
202201281300, 183, 179
202201281315, 184, 165
202201281330, 175, 178
202201281345, 200, 174
202201281400, 188, 169
202201281415, 195, 176
202201281430, 184, 179
202201281445, 172, 158
202201281500, 174, 173
202201281515, 199, 162
202201281530, 190, 168
202201281545, 199, 171
202201281600, 194, 161
202201281615, 180, 154
202201281630, 186, 151
202201281645, 192, 151
202201281700, 196, 159
202201281715, 199, 161
202201281730, 200, 173
202201281745, 177, 161
202201281800, 195, 153
202201281815, 185, 150
202201281830, 183, 176
202201281845, 196, 164
202201281900, 194, 153
202201281915, 173, 160
202201281930, 199, 169
202201281945, 173, 173
202201282000, 186, 151
202201282015, 197, 163
202201282030, 200, 170
202201282045, 180, 168
202201282100, 185, 162
202201282115, 171, 169
202201282130, 193, 179
202201282145, 186, 167
202201282200, 183, 173
202201282215, 190, 172
202201282230, 172, 171
202201282245, 193, 159
202201282300, 172, 157
202201282315, 192, 169
202201282330, 194, 176
202201282345, 181, 175
202201290000, 182, 170
202201290015, 185, 177
202201290030, 197, 161
202201290045, 185, 163
202201290100, 179, 157
202201290115, 175, 173
202201290130, 176, 157
202201290145, 180, 175
202201290200, 200, 165
202201290215, 192, 163
202201290230, 178, 173
202201290245, 185, 151
202201290300, 195, 158
202201290315, 192, 161
202201290330, 194, 165
202201290345, 190, 160
202201290400, 187, 156
202201290415, 182, 150
202201290430, 175, 162
202201290445, 199, 158
202201290500, 178, 161
202201290515, 185, 174
202201290530, 182, 151
202201290545, 186, 158
202201290600, 182, 166
202201290615, 193, 178
202201290630, 198, 161
202201290645, 171, 171
202201290700, 180, 172
202201290715, 197, 159
202201290730, 193, 161
202201290745, 177, 174
202201290800, 195, 170
202201290815, 177, 151
202201290830, 193, 172
202201290845, 184, 179
202201290900, 178, 162
202201290915, 177, 166
202201290930, 183, 151
202201290945, 187, 170
202201291000, 198, 157
202201291015, 196, 174
202201291030, 175, 160
202201291045, 191, 154
202201291100, 180, 176
202201291115, 173, 153
202201291130, 190, 172
202201291145, 177, 160
202201291200, 183, 160
202201291215, 198, 166
202201291230, 181, 165
202201291245, 195, 178
202201291300, 199, 159
202201291315, 180, 168
202201291330, 198, 156
202201291345, 195, 163
202201291400, 177, 153
202201291415, 179, 150
202201291430, 179, 175
202201291445, 179, 169
202201291500, 174, 152
202201291515, 197, 160
202201291530, 172, 177
202201291545, 183, 163
202201291600, 195, 157
202201291615, 181, 177
202201291630, 191, 163
202201291645, 193, 160
202201291700, 189, 154
202201291715, 193, 152
202201291730, 199, 177
202201291745, 171, 160
202201291800, 172, 178
202201291815, 190, 173
202201291830, 178, 166
202201291845, 171, 151
202201291900, 188, 177
202201291915, 188, 176
202201291930, 185, 168
202201291945, 184, 166
202201292000, 183, 162
202201292015, 172, 171
202201292030, 176, 166
202201292045, 196, 171
202201292100, 181, 160
202201292115, 189, 179
202201292130, 192, 167
202201292145, 184, 173
202201292200, 182, 169
202201292215, 200, 163
202201292230, 187, 151
202201292245, 182, 158
202201292300, 176, 151
202201292315, 182, 174
202201292330, 180, 175
202201292345, 200, 153
202201300000, 189, 171
202201300015, 180, 155
202201300030, 190, 164
202201300045, 196, 177
202201300100, 175, 159
202201300115, 197, 165
202201300130, 191, 164
202201300145, 198, 174
202201300200, 194, 157
202201300215, 196, 179
202201300230, 194, 169
202201300245, 180, 158
202201300300, 173, 158
202201300315, 194, 174
202201300330, 171, 171
202201300345, 193, 169
202201300400, 183, 167
202201300415, 193, 160
202201300430, 175, 170
202201300445, 185, 177
202201300500, 194, 155
202201300515, 199, 166
202201300530, 175, 165
202201300545, 171, 173
202201300600, 189, 172
202201300615, 177, 156
202201300630, 199, 159
202201300645, 183, 172
202201300700, 199, 173
202201300715, 193, 175
202201300730, 177, 160
202201300745, 175, 155
202201300800, 176, 160
202201300815, 176, 169
202201300830, 195, 171
202201300845, 176, 173
202201300900, 171, 168
202201300915, 178, 150
202201300930, 175, 164
202201300945, 194, 161
202201301000, 187, 152
202201301015, 175, 176
202201301030, 171, 165
202201301045, 197, 165
202201301100, 191, 150
202201301115, 188, 175
202201301130, 198, 161
202201301145, 181, 159
202201301200, 196, 177
202201301215, 192, 157
202201301230, 176, 168
202201301245, 196, 177
202201301300, 191, 159
202201301315, 171, 159
202201301330, 196, 179
202201301345, 199, 173
202201301400, 187, 164
202201301415, 177, 161
202201301430, 180, 162
202201301445, 180, 178
202201301500, 191, 174
202201301515, 196, 151
202201301530, 174, 172
202201301545, 196, 150
202201301600, 192, 169
202201301615, 192, 175
202201301630, 190, 153
202201301645, 199, 160
202201301700, 188, 162
202201301715, 190, 151
202201301730, 179, 169
202201301745, 188, 164
202201301800, 184, 172
202201301815, 185, 175
202201301830, 195, 177
202201301845, 172, 157
202201301900, 191, 165
202201301915, 176, 179
202201301930, 189, 167
202201301945, 182, 179
202201302000, 199, 165
202201302015, 173, 168
202201302030, 193, 153
202201302045, 179, 179
202201302100, 190, 178
202201302115, 174, 176
202201302130, 186, 178
202201302145, 178, 169
202201302200, 179, 168
202201302215, 176, 173
202201302230, 199, 169
202201302245, 196, 173
202201302300, 184, 158
202201302315, 193, 163
202201302330, 182, 178
202201302345, 192, 177
202201310000, 188, 164
202201310015, 179, 173
202201310030, 190, 166
202201310045, 189, 178
202201310100, 198, 167
202201310115, 193, 154
202201310130, 176, 164
202201310145, 176, 179
202201310200, 173, 160
202201310215, 177, 171
202201310230, 174, 175
202201310245, 173, 170
202201310300, 177, 156
202201310315, 182, 179
202201310330, 183, 168
202201310345, 196, 171
202201310400, 172, 156
202201310415, 198, 170
202201310430, 172, 154
202201310445, 178, 176
202201310500, 181, 151
202201310515, 188, 158
202201310530, 176, 158
202201310545, 175, 172
202201310600, 191, 151
202201310615, 180, 159
202201310630, 200, 159
202201310645, 186, 177
202201310700, 174, 164
202201310715, 181, 164
202201310730, 185, 177
202201310745, 186, 156
202201310800, 188, 176
202201310815, 192, 169
202201310830, 180, 174
202201310845, 190, 174
202201310900, 193, 153
202201310915, 181, 176
202201310930, 177, 162
202201310945, 171, 162
202201311000, 196, 171
202201311015, 181, 172
202201311030, 199, 165
202201311045, 191, 157
202201311100, 195, 177
202201311115, 177, 177
202201311130, 195, 165
202201311145, 179, 172
202201311200, 174, 155
202201311215, 190, 171
202201311230, 199, 179
202201311245, 171, 177
202201311300, 191, 178
202201311315, 188, 156
202201311330, 178, 160
202201311345, 183, 167
202201311400, 191, 171
202201311415, 180, 166
202201311430, 184, 157
202201311445, 198, 164
202201311500, 181, 162
202201311515, 179, 179
202201311530, 199, 156
202201311545, 183, 154
202201311600, 199, 172
202201311615, 189, 161
202201311630, 183, 158
202201311645, 182, 162
202201311700, 195, 155
202201311715, 192, 163
202201311730, 180, 171
202201311745, 195, 179
202201311800, 190, 174
202201311815, 180, 164
202201311830, 182, 158
202201311845, 181, 178
202201311900, 192, 158
202201311915, 189, 171
202201311930, 185, 173
202201311945, 188, 151
202201312000, 175, 179
202201312015, 188, 178
202201312030, 175, 172
202201312045, 172, 153
202201312100, 174, 174
202201312115, 172, 175
202201312130, 174, 159
202201312145, 182, 159
202201312200, 172, 157
202201312215, 198, 156
202201312230, 199, 152
202201312245, 197, 177
202201312300, 181, 157
202201312315, 189, 158
202201312330, 178, 174
202201312345, 188, 169
