Organization : org1
Data frequency : 15 minutes
<year><month><day><hour><minute>, <energy declaration in MWh <energy production in MWh>
202201270815, 100, 97
202201270830, 114, 88
202201270845, 115, 87
202201270900, 126, 99
202201270915, 104, 77
202201270930, 103, 78
202201270945, 115, 77
202201271000, 110, 83
202201271015, 120, 97
202201271030, 116, 99
202201271045, 121, 96
202201271100, 122, 82
202201271115, 103, 77
202201271130, 122, 81
202201271145, 101, 88
202201271200, 117, 98
202201271215, 116, 78
202201271230, 125, 77
202201271245, 121, 94
202201271300, 114, 91
202201271315, 113, 97
202201271330, 111, 92
202201271345, 112, 89
202201271400, 99, 77
202201271415, 99, 96
202201271430, 123, 85
202201271445, 128, 86
202201271500, 114, 72
202201271515, 120, 99
202201271530, 121, 77
202201271545, 116, 84
202201271600, 123, 77
202201271615, 107, 81
202201271630, 118, 92
202201271645, 110, 76
202201271700, 108, 95
202201271715, 108, 70
202201271730, 126, 78
202201271745, 123, 98
202201271800, 108, 79
202201271815, 104, 99
202201271830, 108, 71
202201271845, 111, 80
202201271900, 100, 88
202201271915, 106, 84
202201271930, 102, 98
202201271945, 109, 74
202201272000, 105, 87
202201272015, 123, 84
202201272030, 113, 95
202201272045, 101, 78
202201272100, 106, 84
202201272115, 115, 75
202201272130, 116, 98
202201272145, 102, 79
202201272200, 108, 89
202201272215, 125, 86
202201272230, 127, 97
202201272245, 112, 93
202201272300, 117, 98
202201272315, 100, 74
202201272330, 116, 71
202201272345, 116, 73
202201280000, 114, 87
202201280015, 120, 77
202201280030, 118, 81
202201280045, 121, 76
202201280100, 123, 99
202201280115, 104, 79
202201280130, 119, 87
202201280145, 120, 76
202201280200, 125, 87
202201280215, 121, 77
202201280230, 127, 98
202201280245, 115, 83
202201280300, 125, 99
202201280315, 114, 80
202201280330, 121, 98
202201280345, 101, 95
202201280400, 125, 89
202201280415, 126, 70
202201280430, 122, 80
202201280445, 113, 82
202201280500, 109, 90
202201280515, 104, 90
202201280530, 106, 84
202201280545, 101, 86
202201280600, 99, 77
202201280615, 101, 78
202201280630, 117, 71
202201280645, 119, 79
202201280700, 109, 75
202201280715, 120, 86
202201280730, 109, 87
202201280745, 111, 86
202201280800, 112, 74
202201280815, 119, 86
202201280830, 126, 87
202201280845, 121, 77
202201280900, 114, 88
202201280915, 105, 92
202201280930, 122, 95
202201280945, 113, 97
202201281000, 124, 71
202201281015, 104, 73
202201281030, 111, 73
202201281045, 124, 94
202201281100, 120, 88
202201281115, 109, 77
202201281130, 107, 94
202201281145, 108, 88
202201281200, 119, 92
202201281215, 117, 84
202201281230, 121, 87
202201281245, 126, 81
202201281300, 100, 92
202201281315, 116, 91
202201281330, 119, 90
202201281345, 119, 80
202201281400, 113, 85
202201281415, 120, 80
202201281430, 128, 73
202201281445, 106, 85
202201281500, 120, 86
202201281515, 121, 75
202201281530, 111, 78
202201281545, 112, 73
202201281600, 116, 75
202201281615, 106, 81
202201281630, 121, 72
202201281645, 118, 90
202201281700, 124, 79
202201281715, 124, 73
202201281730, 119, 76
202201281745, 116, 71
202201281800, 110, 84
202201281815, 116, 99
202201281830, 121, 97
202201281845, 115, 96
202201281900, 128, 74
202201281915, 123, 94
202201281930, 120, 84
202201281945, 108, 76
202201282000, 101, 82
202201282015, 126, 91
202201282030, 114, 76
202201282045, 104, 70
202201282100, 100, 90
202201282115, 115, 75
202201282130, 111, 93
202201282145, 109, 71
202201282200, 104, 98
202201282215, 109, 99
202201282230, 120, 82
202201282245, 116, 70
202201282300, 116, 80
202201282315, 104, 75
202201282330, 117, 75
202201282345, 120, 98
202201290000, 106, 85
202201290015, 107, 86
202201290030, 107, 82
202201290045, 111, 73
202201290100, 111, 81
202201290115, 118, 83
202201290130, 113, 99
202201290145, 123, 80
202201290200, 127, 83
202201290215, 126, 74
202201290230, 112, 73
202201290245, 112, 97
202201290300, 104, 96
202201290315, 100, 98
202201290330, 111, 87
202201290345, 109, 74
202201290400, 120, 84
202201290415, 117, 73
202201290430, 125, 75
202201290445, 107, 73
202201290500, 111, 99
202201290515, 102, 95
202201290530, 101, 88
202201290545, 110, 73
202201290600, 124, 92
202201290615, 122, 89
202201290630, 104, 81
202201290645, 113, 73
202201290700, 106, 72
202201290715, 105, 74
202201290730, 103, 88
202201290745, 108, 80
202201290800, 114, 80
202201290815, 128, 81
202201290830, 115, 90
202201290845, 110, 83
202201290900, 126, 84
202201290915, 114, 96
202201290930, 126, 85
202201290945, 107, 80
202201291000, 110, 87
202201291015, 105, 98
202201291030, 123, 90
202201291045, 127, 99
202201291100, 127, 70
202201291115, 106, 78
202201291130, 105, 78
202201291145, 120, 80
202201291200, 101, 77
202201291215, 101, 73
202201291230, 101, 82
202201291245, 104, 91
202201291300, 103, 97
202201291315, 111, 76
202201291330, 125, 88
202201291345, 127, 94
202201291400, 110, 80
202201291415, 108, 86
202201291430, 110, 99
202201291445, 121, 80
202201291500, 107, 95
202201291515, 120, 79
202201291530, 108, 90
202201291545, 120, 91
202201291600, 111, 78
202201291615, 108, 76
202201291630, 101, 87
202201291645, 126, 93
202201291700, 122, 95
202201291715, 110, 91
202201291730, 104, 94
202201291745, 112, 80
202201291800, 114, 93
202201291815, 126, 85
202201291830, 109, 80
202201291845, 128, 94
202201291900, 128, 82
202201291915, 101, 91
202201291930, 122, 82
202201291945, 126, 79
202201292000, 104, 78
202201292015, 121, 72
202201292030, 118, 87
202201292045, 105, 97
202201292100, 107, 91
202201292115, 107, 93
202201292130, 123, 81
202201292145, 117, 86
202201292200, 104, 72
202201292215, 115, 76
202201292230, 113, 82
202201292245, 113, 71
202201292300, 120, 99
202201292315, 101, 99
202201292330, 113, 81
202201292345, 110, 98
202201300000, 107, 94
202201300015, 118, 89
202201300030, 113, 99
202201300045, 99, 99
202201300100, 128, 71
202201300115, 110, 75
202201300130, 127, 87
202201300145, 118, 84
202201300200, 125, 73
202201300215, 106, 82
202201300230, 108, 89
202201300245, 107, 75
202201300300, 125, 96
202201300315, 101, 95
202201300330, 112, 88
202201300345, 123, 71
202201300400, 105, 89
202201300415, 103, 73
202201300430, 114, 94
202201300445, 126, 82
202201300500, 115, 96
202201300515, 109, 77
202201300530, 114, 94
202201300545, 113, 93
202201300600, 110, 93
202201300615, 105, 77
202201300630, 111, 98
202201300645, 123, 89
202201300700, 104, 97
202201300715, 105, 84
202201300730, 112, 87
202201300745, 125, 81
202201300800, 106, 70
202201300815, 123, 92
202201300830, 105, 96
202201300845, 102, 88
202201300900, 122, 95
202201300915, 111, 76
202201300930, 112, 81
202201300945, 113, 73
202201301000, 126, 83
202201301015, 109, 96
202201301030, 128, 78
202201301045, 128, 92
202201301100, 111, 79
202201301115, 104, 94
202201301130, 125, 76
202201301145, 120, 86
202201301200, 126, 86
202201301215, 127, 90
202201301230, 117, 79
202201301245, 118, 73
202201301300, 112, 85
202201301315, 107, 99
202201301330, 111, 81
202201301345, 105, 82
202201301400, 118, 83
202201301415, 120, 91
202201301430, 127, 74
202201301445, 107, 98
202201301500, 125, 81
202201301515, 106, 91
202201301530, 101, 95
202201301545, 127, 80
202201301600, 110, 74
202201301615, 122, 88
202201301630, 126, 89
202201301645, 110, 78
202201301700, 112, 73
202201301715, 117, 84
202201301730, 124, 70
202201301745, 99, 90
202201301800, 104, 80
202201301815, 107, 97
202201301830, 127, 99
202201301845, 108, 98
202201301900, 99, 99
202201301915, 102, 86
202201301930, 103, 72
202201301945, 122, 81
202201302000, 100, 85
202201302015, 123, 71
202201302030, 126, 70
202201302045, 114, 96
202201302100, 126, 91
202201302115, 100, 97
202201302130, 124, 78
202201302145, 124, 85
202201302200, 109, 95
202201302215, 108, 73
202201302230, 111, 80
202201302245, 111, 70
202201302300, 100, 87
202201302315, 111, 97
202201302330, 102, 84
202201302345, 99, 95
202201310000, 125, 82
202201310015, 118, 82
202201310030, 125, 95
202201310045, 109, 73
202201310100, 120, 90
202201310115, 109, 74
202201310130, 117, 74
202201310145, 108, 83
202201310200, 99, 81
202201310215, 119, 97
202201310230, 125, 70
202201310245, 128, 72
202201310300, 117, 82
202201310315, 118, 91
202201310330, 118, 84
202201310345, 111, 77
202201310400, 102, 98
202201310415, 127, 91
202201310430, 103, 89
202201310445, 103, 97
202201310500, 105, 81
202201310515, 124, 79
202201310530, 116, 84
202201310545, 116, 93
202201310600, 107, 79
202201310615, 110, 95
202201310630, 118, 90
202201310645, 124, 86
202201310700, 124, 82
202201310715, 105, 99
202201310730, 106, 81
202201310745, 103, 76
202201310800, 103, 99
202201310815, 111, 81
202201310830, 125, 91
202201310845, 112, 94
202201310900, 104, 94
202201310915, 103, 70
202201310930, 122, 70
202201310945, 120, 75
202201311000, 116, 93
202201311015, 120, 82
202201311030, 116, 80
202201311045, 101, 78
202201311100, 128, 83
202201311115, 102, 79
202201311130, 109, 70
202201311145, 110, 72
202201311200, 120, 78
202201311215, 104, 88
202201311230, 105, 87
202201311245, 102, 79
202201311300, 128, 72
202201311315, 105, 87
202201311330, 104, 78
202201311345, 124, 99
202201311400, 114, 91
202201311415, 118, 89
202201311430, 127, 71
202201311445, 127, 71
202201311500, 101, 97
202201311515, 100, 79
202201311530, 127, 97
202201311545, 125, 86
202201311600, 128, 96
202201311615, 124, 90
202201311630, 125, 88
202201311645, 121, 78
202201311700, 124, 84
202201311715, 109, 97
202201311730, 125, 93
202201311745, 102, 80
202201311800, 118, 70
202201311815, 115, 75
202201311830, 128, 83
202201311845, 123, 73
202201311900, 102, 80
202201311915, 106, 95
202201311930, 99, 85
202201311945, 113, 82
202201312000, 102, 89
202201312015, 121, 84
202201312030, 107, 99
202201312045, 109, 85
202201312100, 117, 90
202201312115, 99, 96
202201312130, 109, 81
202201312145, 113, 94
202201312200, 115, 79
202201312215, 128, 74
202201312230, 122, 79
202201312245, 123, 93
202201312300, 104, 94
202201312315, 104, 93
202201312330, 127, 83
202201312345, 101, 99
