Organization : org2
Data frequency : 15 minutes
<year><month><day><hour><minute>, <energy declaration in MWh <energy production in MWh>
202201270815, 127, 118
202201270830, 120, 120
202201270845, 109, 120
202201270900, 122, 114
202201270915, 126, 96
202201270930, 123, 96
202201270945, 113, 112
202201271000, 132, 113
202201271015, 106, 96
202201271030, 120, 100
202201271045, 123, 109
202201271100, 130, 95
202201271115, 108, 103
202201271130, 106, 115
202201271145, 130, 124
202201271200, 120, 101
202201271215, 122, 124
202201271230, 118, 117
202201271245, 115, 118
202201271300, 133, 112
202201271315, 130, 119
202201271330, 132, 101
202201271345, 131, 106
202201271400, 111, 121
202201271415, 112, 122
202201271430, 110, 109
202201271445, 127, 98
202201271500, 122, 116
202201271515, 115, 123
202201271530, 127, 117
202201271545, 124, 118
202201271600, 120, 120
202201271615, 118, 112
202201271630, 131, 121
202201271645, 130, 106
202201271700, 109, 109
202201271715, 108, 98
202201271730, 131, 107
202201271745, 132, 117
202201271800, 127, 112
202201271815, 133, 101
202201271830, 120, 112
202201271845, 105, 118
202201271900, 106, 121
202201271915, 131, 97
202201271930, 113, 115
202201271945, 117, 123
202201272000, 110, 106
202201272015, 107, 100
202201272030, 129, 114
202201272045, 127, 122
202201272100, 110, 118
202201272115, 110, 110
202201272130, 123, 109
202201272145, 132, 104
202201272200, 129, 115
202201272215, 133, 123
202201272230, 106, 113
202201272245, 122, 114
202201272300, 114, 109
202201272315, 108, 95
202201272330, 113, 103
202201272345, 125, 107
202201280000, 130, 114
202201280015, 124, 101
202201280030, 105, 102
202201280045, 130, 119
202201280100, 107, 102
202201280115, 128, 102
202201280130, 130, 120
202201280145, 113, 121
202201280200, 121, 113
202201280215, 116, 114
202201280230, 108, 101
202201280245, 107, 118
202201280300, 117, 99
202201280315, 111, 99
202201280330, 130, 120
202201280345, 122, 107
202201280400, 109, 119
202201280415, 119, 124
202201280430, 121, 124
202201280445, 132, 96
202201280500, 116, 114
202201280515, 111, 110
202201280530, 128, 101
202201280545, 113, 101
202201280600, 109, 110
202201280615, 125, 112
202201280630, 115, 119
202201280645, 127, 97
202201280700, 106, 113
202201280715, 109, 117
202201280730, 123, 96
202201280745, 131, 116
202201280800, 121, 96
202201280815, 134, 115
202201280830, 130, 122
202201280845, 126, 114
202201280900, 117, 99
202201280915, 130, 116
202201280930, 116, 106
202201280945, 105, 105
202201281000, 127, 115
202201281015, 119, 123
202201281030, 119, 118
202201281045, 116, 117
202201281100, 112, 124
202201281115, 132, 96
202201281130, 124, 102
202201281145, 132, 101
202201281200, 124, 113
202201281215, 134, 103
202201281230, 121, 120
202201281245, 111, 123
202201281300, 119, 110
202201281315, 132, 102
202201281330, 114, 113
202201281345, 134, 109
202201281400, 124, 114
202201281415, 111, 108
202201281430, 133, 122
202201281445, 122, 124
202201281500, 114, 112
202201281515, 116, 121
202201281530, 125, 124
202201281545, 108, 97
202201281600, 117, 122
202201281615, 112, 120
202201281630, 118, 116
202201281645, 130, 97
202201281700, 126, 102
202201281715, 117, 122
202201281730, 123, 101
202201281745, 115, 121
202201281800, 110, 96
202201281815, 111, 115
202201281830, 126, 118
202201281845, 129, 122
202201281900, 132, 100
202201281915, 120, 100
202201281930, 125, 111
202201281945, 129, 118
202201282000, 127, 105
202201282015, 127, 102
202201282030, 124, 106
202201282045, 121, 109
202201282100, 115, 107
202201282115, 118, 104
202201282130, 121, 104
202201282145, 132, 117
202201282200, 107, 116
202201282215, 131, 119
202201282230, 109, 117
202201282245, 134, 110
202201282300, 109, 109
202201282315, 113, 106
202201282330, 128, 114
202201282345, 126, 123
202201290000, 127, 121
202201290015, 116, 108
202201290030, 126, 101
202201290045, 119, 113
202201290100, 112, 124
202201290115, 118, 122
202201290130, 115, 114
202201290145, 126, 115
202201290200, 133, 123
202201290215, 131, 117
202201290230, 124, 121
202201290245, 118, 96
202201290300, 124, 121
202201290315, 121, 107
202201290330, 124, 106
202201290345, 134, 123
202201290400, 112, 97
202201290415, 130, 120
202201290430, 111, 104
202201290445, 111, 110
202201290500, 114, 114
202201290515, 114, 118
202201290530, 110, 112
202201290545, 122, 117
202201290600, 124, 97
202201290615, 108, 116
202201290630, 127, 107
202201290645, 133, 113
202201290700, 119, 112
202201290715, 121, 114
202201290730, 133, 104
202201290745, 111, 112
202201290800, 128, 117
202201290815, 123, 120
202201290830, 128, 114
202201290845, 129, 102
202201290900, 128, 105
202201290915, 127, 105
202201290930, 133, 110
202201290945, 123, 97
202201291000, 115, 123
202201291015, 127, 99
202201291030, 105, 105
202201291045, 120, 100
202201291100, 123, 98
202201291115, 133, 107
202201291130, 133, 116
202201291145, 134, 104
202201291200, 113, 116
202201291215, 122, 113
202201291230, 113, 124
202201291245, 126, 107
202201291300, 126, 95
202201291315, 123, 122
202201291330, 120, 95
202201291345, 113, 112
202201291400, 132, 116
202201291415, 116, 120
202201291430, 107, 123
202201291445, 117, 116
202201291500, 106, 106
202201291515, 108, 108
202201291530, 121, 103
202201291545, 109, 100
202201291600, 112, 102
202201291615, 128, 114
202201291630, 107, 111
202201291645, 115, 115
202201291700, 108, 120
202201291715, 109, 119
202201291730, 114, 104
202201291745, 122, 99
202201291800, 111, 106
202201291815, 125, 106
202201291830, 130, 98
202201291845, 116, 121
202201291900, 108, 109
202201291915, 108, 95
202201291930, 107, 110
202201291945, 126, 101
202201292000, 105, 95
202201292015, 129, 106
202201292030, 118, 108
202201292045, 123, 119
202201292100, 110, 106
202201292115, 115, 95
202201292130, 120, 118
202201292145, 131, 106
202201292200, 108, 100
202201292215, 115, 96
202201292230, 124, 98
202201292245, 117, 117
202201292300, 120, 107
202201292315, 120, 116
202201292330, 130, 110
202201292345, 108, 105
202201300000, 117, 96
202201300015, 109, 110
202201300030, 106, 107
202201300045, 113, 113
202201300100, 127, 98
202201300115, 114, 101
202201300130, 134, 103
202201300145, 123, 112
202201300200, 106, 100
202201300215, 112, 106
202201300230, 122, 104
202201300245, 121, 96
202201300300, 128, 95
202201300315, 122, 102
202201300330, 111, 121
202201300345, 133, 109
202201300400, 131, 104
202201300415, 132, 112
202201300430, 127, 105
202201300445, 116, 118
202201300500, 109, 98
202201300515, 131, 114
202201300530, 118, 101
202201300545, 120, 98
202201300600, 131, 115
202201300615, 122, 95
202201300630, 110, 121
202201300645, 115, 118
202201300700, 125, 108
202201300715, 118, 108
202201300730, 108, 119
202201300745, 107, 112
202201300800, 125, 121
202201300815, 109, 114
202201300830, 123, 112
202201300845, 112, 113
202201300900, 121, 117
202201300915, 133, 100
202201300930, 120, 107
202201300945, 127, 113
202201301000, 125, 112
202201301015, 105, 107
202201301030, 108, 101
202201301045, 111, 109
202201301100, 110, 120
202201301115, 110, 105
202201301130, 128, 116
202201301145, 130, 107
202201301200, 120, 116
202201301215, 122, 121
202201301230, 131, 110
202201301245, 110, 124
202201301300, 124, 108
202201301315, 105, 113
202201301330, 123, 120
202201301345, 134, 95
202201301400, 110, 117
202201301415, 132, 114
202201301430, 110, 118
202201301445, 122, 96
202201301500, 106, 103
202201301515, 120, 108
202201301530, 126, 109
202201301545, 116, 114
202201301600, 110, 97
202201301615, 111, 121
202201301630, 112, 106
202201301645, 110, 108
202201301700, 123, 116
202201301715, 124, 121
202201301730, 109, 115
202201301745, 132, 110
202201301800, 118, 101
202201301815, 114, 122
202201301830, 115, 108
202201301845, 130, 101
202201301900, 108, 107
202201301915, 111, 104
202201301930, 120, 117
202201301945, 111, 101
202201302000, 131, 118
202201302015, 125, 101
202201302030, 106, 110
202201302045, 109, 101
202201302100, 123, 95
202201302115, 127, 120
202201302130, 125, 105
202201302145, 117, 103
202201302200, 127, 120
202201302215, 123, 120
202201302230, 123, 109
202201302245, 115, 96
202201302300, 128, 98
202201302315, 126, 101
202201302330, 105, 98
202201302345, 110, 111
202201310000, 131, 108
202201310015, 125, 99
202201310030, 129, 109
202201310045, 113, 109
202201310100, 120, 120
202201310115, 107, 98
202201310130, 109, 120
202201310145, 120, 99
202201310200, 121, 112
202201310215, 108, 120
202201310230, 116, 119
202201310245, 123, 109
202201310300, 111, 96
202201310315, 105, 122
202201310330, 117, 100
202201310345, 112, 109
202201310400, 122, 109
202201310415, 110, 117
202201310430, 131, 105
202201310445, 117, 123
202201310500, 129, 113
202201310515, 106, 100
202201310530, 125, 121
202201310545, 116, 97
202201310600, 125, 124
202201310615, 111, 116
202201310630, 122, 120
202201310645, 129, 117
202201310700, 129, 101
202201310715, 114, 107
202201310730, 112, 108
202201310745, 108, 103
202201310800, 107, 96
202201310815, 124, 110
202201310830, 106, 114
202201310845, 114, 110
202201310900, 128, 99
202201310915, 116, 124
202201310930, 105, 102
202201310945, 127, 99
202201311000, 114, 106
202201311015, 130, 115
202201311030, 118, 120
202201311045, 111, 120
202201311100, 108, 112
202201311115, 128, 105
202201311130, 113, 112
202201311145, 112, 111
202201311200, 117, 121
202201311215, 112, 104
202201311230, 131, 102
202201311245, 131, 104
202201311300, 113, 120
202201311315, 132, 98
202201311330, 134, 115
202201311345, 121, 102
202201311400, 113, 109
202201311415, 134, 111
202201311430, 128, 96
202201311445, 119, 120
202201311500, 117, 113
202201311515, 121, 97
202201311530, 114, 108
202201311545, 123, 123
202201311600, 121, 106
202201311615, 122, 107
202201311630, 122, 123
202201311645, 128, 104
202201311700, 117, 101
202201311715, 130, 105
202201311730, 124, 107
202201311745, 117, 101
202201311800, 125, 116
202201311815, 109, 116
202201311830, 129, 105
202201311845, 128, 109
202201311900, 118, 106
202201311915, 126, 122
202201311930, 120, 114
202201311945, 125, 123
202201312000, 123, 96
202201312015, 123, 111
202201312030, 122, 103
202201312045, 123, 124
202201312100, 113, 99
202201312115, 112, 96
202201312130, 119, 99
202201312145, 124, 96
202201312200, 122, 123
202201312215, 105, 102
202201312230, 112, 95
202201312245, 125, 106
202201312300, 109, 104
202201312315, 106, 97
202201312330, 120, 100
202201312345, 114, 108
