Organization : org3
Data frequency : 15 minutes
<year><month><day><hour><minute>, <energy declaration in MWh <energy production in MWh>
202201270815, 186, 152
202201270830, 188, 142
202201270845, 168, 125
202201270900, 178, 154
202201270915, 181, 130
202201270930, 166, 135
202201270945, 176, 142
202201271000, 177, 148
202201271015, 190, 143
202201271030, 170, 131
202201271045, 175, 138
202201271100, 173, 127
202201271115, 166, 138
202201271130, 178, 140
202201271145, 182, 125
202201271200, 188, 138
202201271215, 192, 139
202201271230, 168, 153
202201271245, 174, 126
202201271300, 175, 146
202201271315, 166, 149
202201271330, 186, 151
202201271345, 181, 130
202201271400, 187, 130
202201271415, 165, 131
202201271430, 181, 133
202201271445, 180, 130
202201271500, 186, 154
202201271515, 169, 149
202201271530, 176, 145
202201271545, 183, 149
202201271600, 182, 139
202201271615, 189, 144
202201271630, 189, 125
202201271645, 178, 129
202201271700, 182, 145
202201271715, 180, 146
202201271730, 185, 130
202201271745, 173, 154
202201271800, 177, 152
202201271815, 185, 142
202201271830, 185, 153
202201271845, 174, 144
202201271900, 184, 140
202201271915, 191, 126
202201271930, 183, 137
202201271945, 186, 132
202201272000, 191, 147
202201272015, 170, 151
202201272030, 178, 143
202201272045, 193, 145
202201272100, 189, 150
202201272115, 191, 148
202201272130, 166, 139
202201272145, 179, 128
202201272200, 172, 150
202201272215, 168, 144
202201272230, 168, 134
202201272245, 173, 133
202201272300, 167, 129
202201272315, 187, 142
202201272330, 171, 150
202201272345, 184, 138
202201280000, 190, 136
202201280015, 189, 136
202201280030, 190, 128
202201280045, 167, 152
202201280100, 178, 138
202201280115, 183, 140
202201280130, 180, 140
202201280145, 177, 154
202201280200, 180, 147
202201280215, 185, 139
202201280230, 183, 134
202201280245, 178, 127
202201280300, 176, 125
202201280315, 183, 135
202201280330, 191, 147
202201280345, 183, 133
202201280400, 177, 126
202201280415, 192, 143
202201280430, 168, 138
202201280445, 190, 138
202201280500, 179, 141
202201280515, 180, 127
202201280530, 165, 137
202201280545, 194, 149
202201280600, 189, 144
202201280615, 172, 126
202201280630, 192, 146
202201280645, 175, 148
202201280700, 194, 127
202201280715, 193, 134
202201280730, 194, 146
202201280745, 173, 129
202201280800, 181, 137
202201280815, 172, 143
202201280830, 178, 150
202201280845, 170, 127
202201280900, 175, 139
202201280915, 192, 152
202201280930, 186, 145
202201280945, 191, 125
202201281000, 187, 147
202201281015, 172, 129
202201281030, 189, 134
202201281045, 194, 152
202201281100, 177, 144
202201281115, 171, 146
202201281130, 175, 140
202201281145, 167, 151
202201281200, 172, 151
202201281215, 194, 139
202201281230, 183, 144
202201281245, 176, 127
202201281300, 179, 134
202201281315, 173, 132
202201281330, 180, 136
202201281345, 186, 144
202201281400, 191, 145
202201281415, 192, 151
202201281430, 186, 141
202201281445, 165, 147
202201281500, 175, 150
202201281515, 175, 131
202201281530, 172, 128
202201281545, 181, 141
202201281600, 179, 137
202201281615, 173, 139
202201281630, 192, 131
202201281645, 185, 153
202201281700, 191, 138
202201281715, 174, 139
202201281730, 186, 131
202201281745, 191, 140
202201281800, 179, 130
202201281815, 167, 138
202201281830, 174, 136
202201281845, 166, 153
202201281900, 166, 141
202201281915, 194, 136
202201281930, 176, 144
202201281945, 177, 144
202201282000, 171, 138
202201282015, 185, 153
202201282030, 182, 150
202201282045, 172, 128
202201282100, 179, 154
202201282115, 166, 145
202201282130, 172, 130
202201282145, 191, 139
202201282200, 175, 149
202201282215, 190, 152
202201282230, 182, 144
202201282245, 185, 131
202201282300, 185, 133
202201282315, 193, 142
202201282330, 172, 141
202201282345, 179, 149
202201290000, 170, 138
202201290015, 176, 149
202201290030, 185, 140
202201290045, 184, 154
202201290100, 194, 139
202201290115, 171, 150
202201290130, 176, 154
202201290145, 194, 132
202201290200, 177, 138
202201290215, 178, 144
202201290230, 194, 133
202201290245, 180, 153
202201290300, 180, 137
202201290315, 169, 127
202201290330, 166, 131
202201290345, 177, 151
202201290400, 174, 137
202201290415, 193, 134
202201290430, 193, 135
202201290445, 194, 139
202201290500, 178, 135
202201290515, 192, 133
202201290530, 170, 140
202201290545, 191, 128
202201290600, 183, 137
202201290615, 188, 128
202201290630, 185, 142
202201290645, 169, 151
202201290700, 189, 128
202201290715, 175, 139
202201290730, 194, 126
202201290745, 190, 133
202201290800, 172, 134
202201290815, 172, 138
202201290830, 173, 144
202201290845, 183, 150
202201290900, 183, 147
202201290915, 182, 147
202201290930, 172, 152
202201290945, 177, 148
202201291000, 188, 145
202201291015, 182, 126
202201291030, 176, 143
202201291045, 172, 142
202201291100, 193, 140
202201291115, 181, 139
202201291130, 172, 144
202201291145, 181, 147
202201291200, 168, 154
202201291215, 178, 140
202201291230, 167, 151
202201291245, 174, 138
202201291300, 172, 146
202201291315, 167, 136
202201291330, 171, 132
202201291345, 165, 151
202201291400, 193, 144
202201291415, 189, 143
202201291430, 167, 126
202201291445, 193, 138
202201291500, 183, 153
202201291515, 169, 148
202201291530, 192, 151
202201291545, 166, 146
202201291600, 171, 125
202201291615, 182, 152
202201291630, 166, 146
202201291645, 183, 152
202201291700, 190, 131
202201291715, 171, 153
202201291730, 182, 143
202201291745, 184, 147
202201291800, 183, 128
202201291815, 191, 151
202201291830, 180, 145
202201291845, 175, 133
202201291900, 182, 154
202201291915, 169, 135
202201291930, 190, 145
202201291945, 184, 143
202201292000, 178, 136
202201292015, 172, 128
202201292030, 167, 146
202201292045, 191, 150
202201292100, 182, 145
202201292115, 179, 127
202201292130, 194, 151
202201292145, 194, 131
202201292200, 186, 138
202201292215, 167, 128
202201292230, 168, 125
202201292245, 184, 136
202201292300, 194, 141
202201292315, 193, 151
202201292330, 172, 140
202201292345, 180, 147
202201300000, 171, 134
202201300015, 172, 136
202201300030, 177, 131
202201300045, 188, 141
202201300100, 169, 131
202201300115, 191, 140
202201300130, 192, 152
202201300145, 175, 128
202201300200, 193, 127
202201300215, 191, 151
202201300230, 191, 151
202201300245, 181, 132
202201300300, 172, 145
202201300315, 182, 140
202201300330, 191, 139
202201300345, 179, 134
202201300400, 168, 127
202201300415, 179, 138
202201300430, 174, 137
202201300445, 172, 134
202201300500, 182, 131
202201300515, 169, 152
202201300530, 191, 128
202201300545, 186, 137
202201300600, 188, 142
202201300615, 184, 144
202201300630, 184, 149
202201300645, 191, 149
202201300700, 188, 125
202201300715, 171, 150
202201300730, 189, 152
202201300745, 172, 138
202201300800, 179, 149
202201300815, 167, 153
202201300830, 167, 137
202201300845, 174, 148
202201300900, 191, 125
202201300915, 175, 141
202201300930, 188, 147
202201300945, 165, 154
202201301000, 189, 148
202201301015, 191, 129
202201301030, 172, 132
202201301045, 189, 152
202201301100, 166, 137
202201301115, 171, 147
202201301130, 183, 127
202201301145, 171, 142
202201301200, 187, 139
202201301215, 173, 132
202201301230, 194, 131
202201301245, 174, 128
202201301300, 177, 137
202201301315, 183, 149
202201301330, 171, 132
202201301345, 176, 148
202201301400, 192, 132
202201301415, 186, 133
202201301430, 166, 143
202201301445, 168, 131
202201301500, 170, 149
202201301515, 175, 132
202201301530, 189, 151
202201301545, 166, 134
202201301600, 180, 149
202201301615, 165, 147
202201301630, 185, 147
202201301645, 187, 153
202201301700, 169, 150
202201301715, 190, 128
202201301730, 183, 143
202201301745, 174, 135
202201301800, 171, 143
202201301815, 173, 133
202201301830, 187, 154
202201301845, 180, 135
202201301900, 183, 142
202201301915, 182, 152
202201301930, 167, 144
202201301945, 168, 143
202201302000, 168, 138
202201302015, 173, 128
202201302030, 170, 145
202201302045, 183, 132
202201302100, 182, 153
202201302115, 168, 126
202201302130, 187, 145
202201302145, 192, 129
202201302200, 189, 148
202201302215, 173, 140
202201302230, 185, 143
202201302245, 171, 137
202201302300, 173, 125
202201302315, 183, 131
202201302330, 190, 130
202201302345, 175, 141
202201310000, 182, 142
202201310015, 194, 132
202201310030, 175, 126
202201310045, 183, 153
202201310100, 191, 141
202201310115, 168, 133
202201310130, 183, 127
202201310145, 169, 138
202201310200, 170, 135
202201310215, 168, 153
202201310230, 184, 151
202201310245, 178, 147
202201310300, 172, 136
202201310315, 170, 150
202201310330, 181, 126
202201310345, 169, 130
202201310400, 186, 129
202201310415, 175, 125
202201310430, 185, 141
202201310445, 194, 149
202201310500, 185, 154
202201310515, 169, 131
202201310530, 191, 136
202201310545, 191, 154
202201310600, 182, 128
202201310615, 172, 126
202201310630, 183, 139
202201310645, 179, 127
202201310700, 169, 125
202201310715, 177, 132
202201310730, 191, 133
202201310745, 169, 129
202201310800, 178, 133
202201310815, 185, 142
202201310830, 188, 136
202201310845, 168, 144
202201310900, 181, 130
202201310915, 182, 130
202201310930, 175, 141
202201310945, 179, 134
202201311000, 173, 143
202201311015, 186, 128
202201311030, 188, 152
202201311045, 178, 146
202201311100, 180, 141
202201311115, 166, 133
202201311130, 190, 145
202201311145, 184, 144
202201311200, 173, 154
202201311215, 175, 142
202201311230, 168, 153
202201311245, 166, 134
202201311300, 179, 134
202201311315, 181, 142
202201311330, 169, 143
202201311345, 179, 134
202201311400, 177, 148
202201311415, 168, 141
202201311430, 184, 143
202201311445, 191, 140
202201311500, 190, 148
202201311515, 171, 135
202201311530, 173, 148
202201311545, 189, 126
202201311600, 186, 130
202201311615, 187, 129
202201311630, 171, 145
202201311645, 168, 152
202201311700, 168, 143
202201311715, 191, 154
202201311730, 175, 135
202201311745, 168, 145
202201311800, 181, 138
202201311815, 169, 125
202201311830, 167, 151
202201311845, 175, 132
202201311900, 170, 151
202201311915, 177, 137
202201311930, 191, 131
202201311945, 192, 154
202201312000, 194, 142
202201312015, 182, 128
202201312030, 181, 138
202201312045, 168, 151
202201312100, 175, 147
202201312115, 179, 150
202201312130, 186, 152
202201312145, 168, 150
202201312200, 188, 154
202201312215, 172, 130
202201312230, 165, 139
202201312245, 178, 154
202201312300, 182, 129
202201312315, 165, 131
202201312330, 172, 127
202201312345, 177, 145
